state,bill_id,bill_url,title,status,date_of_last_action,author,topics,summary,history,year
Virginia,VA S    1161,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000S1161&ciq=urn:user:PA196471263&client_md=1b2eb841ba3b798159f4f03dafe8d678&mode=current_text,Artificial Intelligence Transparency Act,Failed - Died,1/7/2025,Salim (D),"Notification, Private Sector Use","Relates to artificial Intelligence Transparency Act established, requires developers of generative artificial intelligence systems made available in the Commonwealth to ensure that any generative artificial intelligence system that produces audio, images, text, or video content includes on such AI-generated content a clear and conspicuous disclosure that meets certain requirements specified in the bill, requires developers of generative artificial intelligence systems to implement reasonable procedures.","01/07/2025 - INTRODUCED.
01/07/2025 - To SENATE Committee on GENERAL LAWS AND TECHNOLOGY.
01/24/2025 - In SENATE Committee on GENERAL LAWS AND TECHNOLOGY:  Passed by indefinitely.",2025
Virginia,VA S    1214,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000S1214&ciq=urn:user:PA196471263&client_md=4383a05f6f09f2a39c5406eef00e1200&mode=current_text,High Risk Artificial Intelligence,Failed - Died,2/4/2025,Aird (D),"Government Use, Oversight/Governance, Responsible Use, Studies","Relates to high-risk artificial intelligence, relates to development, deployment, and use by public bodies, relates to work group, relates to report, creates requirements for the development, deployment, and use of high-risk artificial intelligence systems by state public bodies, directs the Chief Information Officer of the Commonwealth to develop, publish, and maintain policies and procedures concerning the development, procurement, implementation, and utilization.","01/08/2025 - INTRODUCED.
01/08/2025 - To SENATE Committee on GENERAL LAWS AND TECHNOLOGY.
01/24/2025 - From SENATE Committee on GENERAL LAWS AND TECHNOLOGY:  Reported with substitute.
01/24/2025 - Re-referred to SENATE Committee on FINANCE AND APPROPRIATIONS.
01/24/2025 - Committee substitute printed.
01/30/2025 - From SENATE Committee on FINANCE AND APPROPRIATIONS:  Reported with substitute.
01/30/2025 - Committee substitute printed.
02/04/2025 - Committee substitute adopted on SENATE floor.
02/04/2025 - Committee substitute rejected on SENATE floor.
02/04/2025 - Engrossed by SENATE as substituted.
02/04/2025 - Passed SENATE.  *****To HOUSE.
02/07/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
02/10/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported favorably.
02/10/2025 - To HOUSE Committee on APPROPRIATIONS.
02/18/2025 - In HOUSE Committee on APPROPRIATIONS:  Left in committee.",2025
Virginia,VA S    1400,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000S1400&ciq=urn:user:PA196471263&client_md=555851b79acadba85e30f7f48e3fc9ae&mode=current_text,Residential Landlord and Tenant Act,Failed - Died,1/14/2025,Salim (D),"Housing, Private Sector Use","Relates to Virginia Residential Landlord and Tenant Act, relates to algorithmic device services or products prohibited, relates to civil penalty, prohibits the sale of algorithmic device services or products, as defined in the bill, for the purpose of setting or recommending the amount of rent to be charged to a tenant for the occupancy of a dwelling unit, prohibits a person engaged in the business of providing algorithmic device services or products for the purpose of advising a landlord of the amount.","01/14/2025 - INTRODUCED.
01/14/2025 - To SENATE Committee on GENERAL LAWS AND TECHNOLOGY.
01/29/2025 - In SENATE Committee on GENERAL LAWS AND TECHNOLOGY:  Passed by indefinitely.",2025
Virginia,VA S    1417,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000S1417&ciq=urn:user:PA196471263&client_md=586688646e85efa0ced76c2ced059ec7&mode=current_text,Digital Content Authenticity and Transparency Act,Failed - Died,1/16/2025,Ebbin (D),"Notification, Private Sector Use, Provenance","Relates to digital Content Authenticity and Transparency Act established, relates to civil penalty, requires a developer of an artificial intelligence system or service to apply provenance data to synthetic digital content that is generated by such developer's generative artificial intelligence system or service and requires a developer to make a provenance application tool and a provenance reader available to the public, requires a controller of an online service, product, or feature to retain.","01/16/2025 - INTRODUCED.
01/16/2025 - To SENATE Committee on GENERAL LAWS AND TECHNOLOGY.
01/24/2025 - In SENATE Committee on GENERAL LAWS AND TECHNOLOGY:  Passed by indefinitely.",2025
Virginia,VA H    1525,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H1525&ciq=urn:user:PA196471263&client_md=3a2b14da028e589a7f17af5411ba3599&mode=current_text,AI-Generated Image,Failed - Died,1/19/2024,Freitas (R),Criminal Use,"Relates to unauthorized creation of image of another, relates to AI-generated image, relates to penalties, creates a Class 1 misdemeanor for any person who knowingly and intentionally creates any videographic or still image using artificial intelligence of any nonconsenting person if that person is totally nude, performing sexual acts, clad in undergarments, or in a state of undress so as to expose the genitals, pubic area, buttocks, or female breast and such.","01/19/2024 - INTRODUCED.
01/19/2024 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
02/13/2024 - In HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Left in committee.",2025
Virginia,VA H    1642,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H1642&ciq=urn:user:PA196471263&client_md=5a004d487f9b8fd17f9a0e16f76f7905&mode=current_text,Criminal Justice Risk Assessments,Enacted - Act No.  637,04/02/2025 - Enacted,Hayes (D),"Government Use, Judicial Use","Relates to criminal justice risk assessments, relates to human oversight, requires that the recommendations or predictions provided by any artificial intelligence-based tool, defined in the bill, utilized for criminal justice purposes, including recommendations or predictions related to pretrial release, sentencing, probation, or parole, shall be reviewed and approved by a qualified human decision maker prior to using any such recommendations or predictions in making or informing a final decision.","01/03/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COURTS OF JUSTICE.
01/17/2025 - From HOUSE Committee on COURTS OF JUSTICE:  Reported with substitute.
01/17/2025 - Committee substitute printed.
01/22/2025 - Committee substitute adopted on HOUSE floor.
01/22/2025 - Engrossed by HOUSE as substituted.
01/23/2025 - Passed HOUSE.  *****To SENATE.
01/24/2025 - To SENATE Committee on COURTS OF JUSTICE.
02/12/2025 - From SENATE Committee on COURTS OF JUSTICE:  Reported with substitute.
02/12/2025 - Committee substitute printed.
02/17/2025 - Committee substitute adopted on SENATE floor.
02/17/2025 - Engrossed by SENATE as substituted.
02/17/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/18/2025 - HOUSE concurred in SENATE substitute.
02/20/2025 - Eligible for GOVERNOR'S desk.
03/24/2025 - *****Returned to HOUSE with GOVERNOR'S recommendations.
04/02/2025 - HOUSE accepts GOVERNOR'S recommended amendments.
04/02/2025 - SENATE accepts GOVERNOR'S recommended amendments.
04/02/2025 - Reenrolled.
04/02/2025 - Acts of Assembly.  Chapter No. 637",2025
Virginia,VA H    1818,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H1818&ciq=urn:user:PA196471263&client_md=9f2123f4ef9d4bbcd2883c61eaa05fd0&mode=current_text,Eligible Security Equipment,Failed - Died,1/8/2025,Reid (D),Education Use,"Relates to public school security equipment grant act of 2013, relates to eligible security equipment, relates to School Safety Firearm Detection Software Pilot Program established, establishes the school safety firearm detection software pilot program the Pilot Program, to be administered as a part of the public school security equipment grant act of 2013.","01/06/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on EDUCATION.
01/15/2025 - From HOUSE Committee on EDUCATION:  Reported with amendment.
01/15/2025 - To HOUSE Committee on APPROPRIATIONS.
02/04/2025 - In HOUSE Committee on APPROPRIATIONS:  Left in committee.",2025
Virginia,VA H    1870,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H1870&ciq=urn:user:PA196471263&client_md=0e1737987c014529c7adb5e2ae543093&mode=current_text,Residential Landlord and Tenant Act,Failed - Died,1/8/2025,Callsen (D),"Housing, Private Sector Use","Relates to the State Residential Landlord and Tenant Act, relates to algorithmic device services or products prohibited, relates to civil penalty, prohibits the sale of algorithmic device services or products for the purpose of setting or recommending the amount of rent to be charged to a tenant for the occupancy of a dwelling unit.","01/06/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on GENERAL LAWS.
02/05/2025 - In HOUSE Committee on GENERAL LAWS:  Left in committee.",2025
Virginia,VA H    2046,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2046&ciq=urn:user:PA196471263&client_md=61ae116eb6e961511d07379f96031ef1&mode=current_text,High Risk Artificial Intelligence,Failed - Died,2/3/2025,Anthony (D),"Government Use, Oversight/Governance, Responsible Use","Relates to high risk artificial intelligence, relates to development, deployment, and use by public bodies, relates to work group, relates to report, creates requirements for the development, deployment, and use of high risk artificial intelligence systems, as defined in the bill, by public bodies, directs the Chief Information Officer of the Commonwealth, develops, publishes, and maintains policies and procedures, concerns the development, procurement, implementation, utilization, and ongoing management.","01/07/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
01/27/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported with substitute.
01/27/2025 - To HOUSE Committee on APPROPRIATIONS.
01/27/2025 - Committee substitute printed.
01/31/2025 - From HOUSE Committee on APPROPRIATIONS:  Reported favorably.
02/03/2025 - Committee substitute adopted on HOUSE floor.
02/03/2025 - Engrossed by HOUSE as substituted.
02/04/2025 - Passed HOUSE.  *****To SENATE.
02/05/2025 - To SENATE Committee on GENERAL LAWS AND TECHNOLOGY.
02/12/2025 - From SENATE Committee on GENERAL LAWS AND TECHNOLOGY:  Reported with substitute.
02/12/2025 - Re-referred to SENATE Committee on FINANCE AND APPROPRIATIONS.
02/12/2025 - Committee substitute printed.
02/14/2025 - From SENATE Committee on FINANCE AND APPROPRIATIONS:  Reported favorably.
02/22/2025 - No further action taken.",2025
Virginia,VA H    2047,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2047&ciq=urn:user:PA196471263&client_md=b35eee7db8999dcaa521088634b7af00&mode=current_text,State Residential Landlord and Tenant Act,Failed - Died,1/8/2025,Anthony (D),"Housing, Private Sector Use, Studies","Relates to State Residential Landlord and Tenant Act, relates to algorithmic pricing devices, relates to study, relates to report, prohibits a landlord from, for the purpose of advising the landlord of the amount of rent to charge a prospective tenant for the occupancy of a dwelling unit, using, incorporating, or training an algorithmic pricing device, defines in the bill, restrains the rental housing market in ways that constitute an unfair method of competition.","01/07/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on GENERAL LAWS.
02/05/2025 - In HOUSE Committee on GENERAL LAWS:  Left in committee.",2025
Virginia,VA H    2094,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2094&ciq=urn:user:PA196471263&client_md=d1dc2abff72e8171984082650efa13b4&mode=current_text,High Risk Artificial Intelligence,Vetoed - Vetoed by Governor,03/24/2025 - Vetoed,Maldonado (D),"Private Sector Use, Responsible Use","Relates to high-risk artificial intelligence, relates to development, deployment, and use, relates to civil penalties, provides that each developer of a high-risk artificial intelligence system shall use a reasonable duty of care to protect consumers from any known or reasonably foreseeable risks of algorithmic discrimination arising from the intended and contracted uses.","01/07/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
01/27/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported with substitute.
01/27/2025 - To HOUSE Committee on APPROPRIATIONS.
01/27/2025 - Committee substitute printed.
01/31/2025 - From HOUSE Committee on APPROPRIATIONS:  Reported with substitute.
01/31/2025 - Committee substitute printed.
02/03/2025 - Committee substitute rejected on HOUSE floor.
02/03/2025 - Committee substitute adopted on HOUSE floor.
02/03/2025 - Amended on HOUSE floor.
02/03/2025 - Engrossed by HOUSE as substituted and amended.
02/04/2025 - Passed HOUSE.  *****To SENATE.
02/05/2025 - To SENATE Committee on GENERAL LAWS AND TECHNOLOGY.
02/12/2025 - From SENATE Committee on GENERAL LAWS AND TECHNOLOGY:  Reported with substitute.
02/12/2025 - Re-referred to SENATE Committee on FINANCE AND APPROPRIATIONS.
02/12/2025 - Committee substitute printed.
02/14/2025 - From SENATE Committee on FINANCE AND APPROPRIATIONS:  Reported favorably.
02/19/2025 - Committee substitute adopted on SENATE floor.
02/19/2025 - Engrossed by SENATE as substituted.
02/19/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/20/2025 - HOUSE concurred in SENATE substitute.
03/07/2025 - Eligible for GOVERNOR'S desk.
03/24/2025 - Vetoed by GOVERNOR.
04/02/2025 - In HOUSE.  HOUSE sustained GOVERNOR'S veto.",2025
Virginia,VA H    2121,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2121&ciq=urn:user:PA196471263&client_md=e24fcd39dc2892cb100e219e825403d3&mode=current_text,Digital Content Authenticity and Transparency Act,Failed - Died,1/8/2025,Maldonado (D),"Notification, Private Sector Use, Provenance","Relates to Digital Content Authenticity and Transparency Act established, relates to civil penalty, requires a developer of an artificial intelligence system or service to apply provenance data to synthetic digital content that is generated by such developer's generative artificial intelligence system or service and requires a developer to make a provenance application tool and a provenance reader available to the public, requires a controller of an online service, product, or feature to retain.","01/07/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
02/04/2025 - In HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Left in committee.",2025
Virginia,VA H    2124,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2124&ciq=urn:user:PA196471263&client_md=d5698b62eb612842ff04f5a93e724649&mode=current_text,Synthetic Digital Content,Enacted - Act No.  398,03/24/2025 - Enacted,Maldonado (D),,"Relates to defamation, provides that it is unlawful for any person to use any synthetic digital content for the purpose of committing any criminal offense, provides that violation is a Class 1 misdemeanor, provides that a violator shall be liable to the individual depicted in the synthetic digital content, who may bring a civil action, provides that the Attorney General shall convene a work group to study the current enforcement of laws related to the use of synthetic digital content.","01/07/2025 - PREFILED.
01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
01/27/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported favorably.
01/30/2025 - Engrossed by HOUSE.
01/31/2025 - Passed HOUSE.  *****To SENATE.
02/03/2025 - To SENATE Committee on COURTS OF JUSTICE.
02/10/2025 - From SENATE Committee on COURTS OF JUSTICE:  Reported with amendment.
02/12/2025 - Committee amendment adopted on SENATE floor.
02/12/2025 - Engrossed by SENATE as amended.
02/12/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/14/2025 - HOUSE concurred in SENATE amendments.
02/19/2025 - Eligible for GOVERNOR'S desk.
03/24/2025 - Signed by GOVERNOR.
03/24/2025 - Acts of Assembly.  Chapter No. 398",2025
Virginia,VA H    2250,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2250&ciq=urn:user:PA196471263&client_md=1ffb570be2bf8546b8c1a2aea1249f9b&mode=current_text,Consumer Data Protection Act,Failed - Died,1/7/2025,Maldonado (D),"Private Sector Use, Provenance","Relates to consumer Data Protection Act, relates to Artificial Intelligence Training Data Transparency Act, allows consumers to authorize a third party, acting on the consumer's behalf, to opt out of the processing of the consumer's personal data, provides that such authorization may be made using technology that indicates the consumer's intent to opt out, including a browser setting, browser extension, global device setting, or other user-selected universal opt-out mechanism.","01/07/2025 - INTRODUCED.
01/07/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
02/04/2025 - In HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Left in committee.",2025
Virginia,VA H    2268,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2268&ciq=urn:user:PA196471263&client_md=a860f6d6a526ceb7a19cd5ba3e4e7d50&mode=current_text,Department of Law,Failed - Died,1/7/2025,Anthony (D),Government Use,"Relates to department of Law, relates to Division of Emerging Technologies, Cybersecurity, and Data Privacy established, establishes within the Department of Law a Division of Emerging Technologies, Cybersecurity, and Data Privacy to oversee and enforce laws governing cybersecurity, data privacy, and the use of artificial intelligence (AI) and other emerging technologies, requires the Division to submit an annual report to the Joint Commission on Technology and Science (JCOTS) by November 1 of each year.","01/07/2025 - INTRODUCED.
01/07/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
01/27/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported favorably.
01/27/2025 - To HOUSE Committee on APPROPRIATIONS.
02/04/2025 - In HOUSE Committee on APPROPRIATIONS:  Left in committee.",2025
Virginia,VA H    2288,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2288&ciq=urn:user:PA196471263&client_md=25a2a427372afafe9b59d0a0cc03c695&mode=current_text,Unlawful Dissemination of Intimate Images of Another,Failed - Adjourned - Died,1/8/2025,Coyner (R),Criminal Use,"Relates to unlawful dissemination of intimate images of another, relates to penalties, creates a tiered system of penalties for the unlawful dissemination of intimate images of another person, an offense formerly known as the unlawful dissemination or sale of videographic or still images of another person.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COURTS OF JUSTICE.
02/04/2025 - In HOUSE Committee on COURTS OF JUSTICE:  Left in committee",2025
Virginia,VA H    2338,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2338&ciq=urn:user:PA196471263&client_md=26db7ae5d4f84f948d93030d6e4b29cd&mode=current_text,Public Education,Failed - Died,1/8/2025,Batten (R),"Education Use, Education/Training","Relates to public education, relates to concurrent enrollment, relates to high school graduation, makes several changes relating to graduation from a public high school in the Commonwealth, including eliminating the requirement for a student to complete one virtual course in order to graduate from high school and specifying that various options and requirements relating to earning career and technical education credentials.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on EDUCATION.
02/04/2025 - In HOUSE Committee on EDUCATION:  Left in committee.",2025
Virginia,VA H    2411,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2411&ciq=urn:user:PA196471263&client_md=98eb211df25815b9024e616ffca00428&mode=current_text,Division of Consumer Counsel,Failed - Died,1/8/2025,Glass (D),Government Use,"Relates to Division of Consumer Counsel, relates to duties, relates to artificial intelligence fraud and abuse, expands the duties of the Division of Consumer Counsel to include establishing and administering programs to address artificial intelligence fraud and abuse, provides that such programs would include establishing a statewide fraud and abuse alert system to be administered by the Division.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
01/27/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported with amendment.
01/27/2025 - To HOUSE Committee on APPROPRIATIONS.
02/04/2025 - In HOUSE Committee on APPROPRIATIONS:  Left in committee.",2025
Virginia,VA H    2433,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2433&ciq=urn:user:PA196471263&client_md=ae7ddf2bc749c72ba5c7129b7bfc0532&mode=current_text,Law Enforcement Agencies,Failed - Died,1/8/2025,Glass (D),"Government Use, Judicial Use","Relates to law-enforcement agencies, relates to use of certain technologies and interrogation practices, relates to forensic laboratory accreditation, directs the Department of Criminal Justice Services to establish a comprehensive framework for the use of generative artificial intelligence (AI), machine learning systems, audiovisual surveillance technologies, and custodial and noncustodial interrogations of adults and juveniles by law-enforcement agencies.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on PUBLIC SAFETY.
02/05/2025 - In HOUSE Committee on PUBLIC SAFETY:  Left in committee.",2025
Virginia,VA H    2462,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2462&ciq=urn:user:PA196471263&client_md=781feffde5ab99e159f0da6b93c8c627&mode=current_text,Digital Replication Right Act,Failed - Died,2/19/2025,Glass (D),,"Relates to Digital Replication Right Act, creates a property right by which an individual may authorize the use of the voice or visual likeness of such individual in a digital replica, defined in the bill, prohibits the intentional unauthorized production or publication, reproduction, display, distribution, transmission, or otherwise making available to the public of an unauthorized digital replica, subject to certain exceptions.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
01/27/2025 - From HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Reported with substitute.
01/27/2025 - Committee substitute printed.
01/30/2025 - Committee substitute adopted on HOUSE floor.
01/30/2025 - Engrossed by HOUSE as substituted.
01/31/2025 - Passed HOUSE.  *****To SENATE.
02/03/2025 - To SENATE Committee on COURTS OF JUSTICE.
02/17/2025 - From SENATE Committee on COURTS OF JUSTICE:  Reported with substitute.
02/17/2025 - Committee substitute printed.
02/19/2025 - Committee substitute adopted on SENATE floor.
02/19/2025 - Engrossed by SENATE as substituted.
02/19/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/20/2025 - HOUSE refused to concur in SENATE substitute.
02/20/2025 - SENATE insists on substitute.
02/20/2025 - *****To CONFERENCE Committee.
02/22/2025 - No further action taken.",2025
Virginia,VA H    2468,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2468&ciq=urn:user:PA196471263&client_md=f79b4e80e029184d86d55103e99e63f4&mode=current_text,Advanced Registered Medication Aides,Enacted - Act No.  277,03/21/2025 - Enacted,Henson (D),Health Use,"Relates to advanced registered medication aides, relates to administration of drugs, specifies that advanced registered medication aides may administer drugs to long-term care residents who do not have a clinical condition that requires evaluation by a registered nurse or licensed practical nurse for the administration of medications, limits the practice of advanced registered medication aides to nursing homes licensed by the Department of Health and permits advanced registered medication aides.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on HEALTH AND HUMAN SERVICES.
01/28/2025 - From HOUSE Committee on HEALTH AND HUMAN SERVICES:  Reported with amendment.
01/31/2025 - Engrossed by HOUSE.
01/31/2025 - Committee amendment adopted on HOUSE floor.
01/31/2025 - Engrossed by HOUSE as amended.
02/03/2025 - Passed HOUSE.  *****To SENATE.
02/03/2025 - Reconsidered.
02/03/2025 - Passed HOUSE.  *****To SENATE.
02/04/2025 - To SENATE Committee on EDUCATION AND HEALTH.
02/13/2025 - From SENATE Committee on EDUCATION AND HEALTH:  Reported favorably.
02/18/2025 - Passed SENATE.
03/07/2025 - Eligible for GOVERNOR'S desk.
03/21/2025 - Signed by GOVERNOR.
03/21/2025 - Acts of Assembly.  Chapter No. 277",2025
Virginia,VA H    2496,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2496&ciq=urn:user:PA196471263&client_md=950b8d0e8199d3e07b488a36f1348b93&mode=current_text,Safety Monitoring Devices,Failed - Died,1/8/2025,Cordoza (R),Government Use,"Relates to the Department of Wildlife Resources, relates to use of a safety monitoring device, relates to Fox Hill Boat Ramp, allows the Department of Wildlife Resources to place and operate a safety monitoring device at the Fox Hill Boat Ramp in the City of Hampton for the purpose of safety monitoring on state-owned property.","01/08/2025 - INTRODUCED.
01/08/2025 - To HOUSE Committee on AGRICULTURE, CHESAPEAKE AND NATURAL RESOURCES.
02/04/2025 - In HOUSE Committee on AGRICULTURE, CHESAPEAKE AND NATURAL RESOURCES:  Left in committee.",2025
Virginia,VA H    2554,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2554&ciq=urn:user:PA196471263&client_md=6d3d53a9737749acde7b73268cde5692&mode=current_text,Artificial Intelligence Transparency Act Established,Failed - Died,1/11/2025,Henson (D),"Notification, Private Sector Use","Establishes the artificial Intelligence Transparency Act, requires developers of generative artificial intelligence systems made available in the Commonwealth to ensure that any generative artificial intelligence system that produces audio, images, text, or video content includes on such AI-generated content a clear and conspicuous disclosure that meets certain requirements.","01/11/2025 - INTRODUCED.
01/11/2025 - To HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION.
02/04/2025 - In HOUSE Committee on COMMUNICATIONS, TECHNOLOGY AND INNOVATION:  Left in committee.",2025
Virginia,VA H    2654,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2654&ciq=urn:user:PA196471263&client_md=8c7042785fd6d20407498a5381410c86&mode=current_text,Unlawful Dissemination of Intimate Images,Failed - Adjourned - Died,1/14/2025,Williams (R),"Appropriations, Criminal Use","Relates to unlawful dissemination of intimate images of another, relates to penalties.","01/14/2025 - INTRODUCED.
01/14/2025 - To HOUSE Committee on COURTS OF JUSTICE.
02/04/2025 - In HOUSE Committee on COURTS OF JUSTICE:  Left in committee",2025
Virginia,VA H    2662,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2662&ciq=urn:user:PA196471263&client_md=3bab5b6d2f4937431deb1a65113ba8d9&mode=current_text,Hospital Oversight Fund,Failed - Died,1/15/2025,Anthony (D),"Health Use, Studies","Relates to health care credentialing and billing oversight, relates to Hospital Oversight Fund established, relates to Independent Credentialing Review Board established, relates to Medicaid Billing Oversight Task Force established, relates to reports, establishes a Hospital Oversight Fund, Independent Credentialing Review Board, and Medicaid Billing Oversight Task Force to fund and carry out oversight of credentialing, as that term is defined in the bill, for health care providers and Medicaid billing.","01/15/2025 - INTRODUCED.
01/15/2025 - To HOUSE Committee on HEALTH AND HUMAN SERVICES.
02/05/2025 - In HOUSE Committee on HEALTH AND HUMAN SERVICES:  Left in committee.",2025
Virginia,VA H    2692,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2692&ciq=urn:user:PA196471263&client_md=6f3e7e24bf28bfe5df38517415cf7203&mode=current_text,Custodial Interrogations,Enacted - Act No.  669,04/02/2025 - Enacted,Glass (D),"Government Use, Judicial Use","Relates to custodial interrogations, relates to false statements to a child prohibited, relates to inauthentic replica documents, prohibits law-enforcement officers from intentionally making false statements or materially misrepresenting any fact, including by use of inauthentic replica documents, prior to or during a custodial interrogation of a child to secure the cooperation, confession, or conviction of such child, defines inauthentic replica documents as any documents, including computer.","01/16/2025 - INTRODUCED.
01/16/2025 - To HOUSE Committee on COURTS OF JUSTICE.
01/29/2025 - From HOUSE Committee on COURTS OF JUSTICE:  Reported with amendment.
02/03/2025 - Committee amendment adopted on HOUSE floor.
02/03/2025 - Engrossed by HOUSE as amended.
02/04/2025 - Passed HOUSE.  *****To SENATE.
02/05/2025 - To SENATE Committee on COURTS OF JUSTICE.
02/12/2025 - From SENATE Committee on COURTS OF JUSTICE:  Reported with amendment.
02/18/2025 - Committee amendment adopted on SENATE floor.
02/18/2025 - Engrossed by SENATE as amended.
02/18/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/19/2025 - HOUSE concurred in SENATE amendments.
03/07/2025 - Eligible for GOVERNOR'S desk.
03/07/2025 - Enrolled bill reprinted.
03/24/2025 - *****Returned to HOUSE with GOVERNOR'S recommendations.
04/02/2025 - HOUSE accepts GOVERNOR'S recommended amendments.
04/02/2025 - SENATE accepts GOVERNOR'S recommended amendments.
04/02/2025 - Acts of Assembly.  Chapter No. 669",2025
